"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]","Current(PhaseD) [A]"
3.09105,0.000170428300000538,1.10992819808722,4.48197492374297,0.000148554189144399
3.14105,0.000168946485695532,0.975029617852837,4.60470614156771,0.000147313334352246
3.19105,0.000166033066865476,0.849867688313225,4.69841146562504,0.000145077923157351
3.24105,0.000163711865956611,0.733530559838924,4.78560993845458,0.000144006412243732
3.29105,0.000163673643487569,0.621948474214811,4.87181707292577,0.000142485481138371
3.34105,0.00016347116060294,0.514444151670501,4.93811653062355,0.000141965951782459
3.39105,0.000162834253754551,0.410182751743864,5.00458503910833,0.000141429107450241
3.44105,0.000162875817954221,0.307759355382067,5.08330305520578,0.000139595403578862
3.49105,0.000163081611050235,0.206092074548463,5.15827468201748,0.000143888781943247
3.54105,0.000164555423639107,0.103062161296245,5.23264549916347,0.00014603781692212
3.59105,0.000166492721571993,-0.00135768443823919,5.31925454848219,0.000147870861402624
3.64105,0.000150543984205539,0.000158991259734142,5.4219002661183,0.00014835283795431
3.69105,0.000150043659107457,0.000162777000526794,5.52670451957587,0.000149123504048694
3.69175,0.000149649684546518,0.000163290928032024,5.52809792885114,0.000149417847197649
3.69225,0.000149734769265968,0.000163367966310358,5.52910583996128,0.000149468850770116
3.69275,0.00014333890227127,0.000133391358868619,5.51389808461606,0.000142484757628176
3.7152,0.000142230879610583,0.000129951632695158,4.87525292432475,0.000142694376874136
3.73885,0.000142133058462505,0.000131126092531373,4.32431945682991,0.00014332486816889
3.76415,0.000142152616064433,0.000132911897509008,3.88748863357595,0.000143604493584433
3.77565,0.000142110713788589,0.000133663818194985,3.72244367892909,0.000144016131253798
3.77615,0.000142155423666304,0.000133752525858752,3.71564923045228,0.00014415338668554
3.77665,0.000156732670520677,0.000129779475152187,3.7090634272911,0.00864312063773018
3.8142,0.00015683075494267,0.000130193329018173,3.29050082529549,0.637690643937399
3.86055,0.000155459288946884,0.000132098597485813,2.91923795026252,1.38826570906433
3.91055,0.000154134527373545,0.00013214816865893,2.6120332180833,2.14690898691499
3.96055,0.000153734662210043,0.000132715398170229,2.34792951962195,2.81932053826198
4.01055,0.000153069844323739,0.000132523387771619,2.13245591723951,3.38469223529019
4.06055,0.000152106043070348,0.000132722197982984,1.93855352949695,3.81375911959789
4.11055,0.000151105219889424,0.000132868185850712,1.76525248283135,3.96753103476197
4.1565,0.000151697407764444,0.000128669519130213,1.61334343316951,4.0255691361994
4.2065,0.0001514459765958,0.000126035728171205,1.45900637664498,4.11558717561041
4.2565,0.000150757982882914,0.000124935445391993,1.30990984193922,4.23564739026691
4.3065,0.000150160888424649,0.000124886280771467,1.16691021131554,4.37328682522041
4.3565,0.000148783123096822,0.000125612661538384,1.02861312479601,4.51085999115012
4.4065,0.000146542013993852,0.000127651609461478,0.896169088339912,4.60621682260578
4.4565,0.000145309173413567,0.00013057283168434,0.774611622472772,4.70783705546664
4.5065,0.000143827360457928,0.000132250191308721,0.659858054531197,4.80244050830467
4.5565,0.000142259442733237,0.000132034497675101,0.549351543831122,4.88049198947593
4.6065,0.000141609106595507,0.000132544000074526,0.442404822940078,4.94546220029491
4.6565,0.000140526151217656,0.000132893558044659,0.338480312470964,5.01839069393529
4.7065,0.000141208343900662,0.000132788342933562,0.236375662672852,5.09570492123295
4.7565,0.000143478721811766,0.000132156071562546,0.134490526889139,5.16610416584159
4.8065,0.000146525161543798,0.000130497485405684,0.0308594664034114,5.23856999304495
4.8565,0.000147868475056413,0.000140228655411794,0.00020112628146635,5.33551810165655
4.9065,0.000148204298961503,0.000145089690762052,0.000161041090831741,5.43469451776425
4.95035,0.000149288617453161,0.000145855432508061,0.000162883724544929,5.53028814611905
4.95085,0.000149701420770988,0.000146026374712043,0.00016321531043641,5.53184770572343
4.95135,0.000142694343867337,0.000152580779778817,0.000133442914171557,5.51652837829687
4.97365,0.000142667651364316,0.000153567060889848,0.000130037372399799,4.8829787826584
4.9974,0.000143022289027453,0.000153603853205878,0.000131396190059855,4.33800190704529
5.02335,0.00014389937372572,0.00015365003473689,0.000133035625313906,3.88730727435656
